account,coin,execution_price,size_tokens,size_usd,side,timestamp_ist,start_position,direction,closed_pnl,transaction_hash,order_id,crossed,fee,trade_id,timestamp,trade_date,fear_greed_value,classification,net_pnl,is_realized,is_win,pnl_per_1000_usd,position_abs,sentiment_bucket
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,235.09,15.45,3632.14,BUY,2024-12-03 14:42:00,27.87,Open Long,0.0,0xc35da30116f8a8e1833a04184ee1920201d600c7304c977e72b04c86097a6156,52201279961,True,1.271249,796000000000000.0,1730000000000.0,2024-12-03,76.0,Extreme Greed,-1.271249,False,False,-0.35000000000000003,27.87,Extreme Greed
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,235.13,156.68,36840.17,BUY,2024-12-03 14:42:00,43.32,Open Long,0.0,0xc35da30116f8a8e1833a04184ee1920201d600c7304c977e72b04c86097a6156,52201279961,True,12.894058,674000000000000.0,1730000000000.0,2024-12-03,76.0,Extreme Greed,-12.894058,False,False,-0.3499999592835755,43.32,Extreme Greed
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,235.25,7.89,1856.12,BUY,2024-12-03 14:44:00,200.0,Open Long,0.0,0x65745825ce5b5f6d49fe04184eeaa2020157009314024d2209f314d559eba712,52201753723,True,0.649642,792000000000000.0,1730000000000.0,2024-12-03,76.0,Extreme Greed,-0.649642,False,False,-0.35000000000000003,200.0,Extreme Greed
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,235.28,9.07,2133.99,BUY,2024-12-03 14:44:00,207.89,Open Long,0.0,0x65745825ce5b5f6d49fe04184eeaa2020157009314024d2209f314d559eba712,52201753723,True,0.746896,987000000000000.0,1730000000000.0,2024-12-03,76.0,Extreme Greed,-0.746896,False,False,-0.34999976569712143,207.89,Extreme Greed
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,235.28,7.66,1802.24,BUY,2024-12-03 14:44:00,216.96,Open Long,0.0,0x65745825ce5b5f6d49fe04184eeaa2020157009314024d2209f314d559eba712,52201753723,True,0.630785,872000000000000.0,1730000000000.0,2024-12-03,76.0,Extreme Greed,-0.630785,False,False,-0.3500005548650568,216.96,Extreme Greed
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,235.45,13.17,3100.88,BUY,2024-12-03 14:44:00,224.62,Open Long,0.0,0x65745825ce5b5f6d49fe04184eeaa2020157009314024d2209f314d559eba712,52201753723,True,1.085306,121000000000000.0,1730000000000.0,2024-12-03,76.0,Extreme Greed,-1.085306,False,False,-0.3499993550218003,224.62,Extreme Greed
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,235.48,13.17,3101.27,BUY,2024-12-03 14:44:00,237.79,Open Long,0.0,0x65745825ce5b5f6d49fe04184eeaa2020157009314024d2209f314d559eba712,52201753723,True,1.085445,419000000000000.0,1730000000000.0,2024-12-03,76.0,Extreme Greed,-1.085445,False,False,-0.35000016122427263,237.79,Extreme Greed
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,235.48,3.19,751.18,BUY,2024-12-03 14:44:00,250.96,Open Long,0.0,0x65745825ce5b5f6d49fe04184eeaa2020157009314024d2209f314d559eba712,52201753723,True,0.262913,563000000000000.0,1730000000000.0,2024-12-03,76.0,Extreme Greed,-0.262913,False,False,-0.35000000000000003,250.96,Extreme Greed
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,235.5,9.83,2314.97,BUY,2024-12-03 14:44:00,254.15,Open Long,0.0,0x65745825ce5b5f6d49fe04184eeaa2020157009314024d2209f314d559eba712,52201753723,True,0.810237,938000000000000.0,1730000000000.0,2024-12-03,76.0,Extreme Greed,-0.810237,False,False,-0.3499989200723984,254.15,Extreme Greed
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,235.51,13.16,3099.31,BUY,2024-12-03 14:44:00,263.98,Open Long,0.0,0x65745825ce5b5f6d49fe04184eeaa2020157009314024d2209f314d559eba712,52201753723,True,1.084759,349000000000000.0,1730000000000.0,2024-12-03,76.0,Extreme Greed,-1.084759,False,False,-0.3500001613262307,263.98,Extreme Greed
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,235.53,2.42,569.98,BUY,2024-12-03 14:44:00,277.14,Open Long,0.0,0x65745825ce5b5f6d49fe04184eeaa2020157009314024d2209f314d559eba712,52201753723,True,0.199493,232000000000000.0,1730000000000.0,2024-12-03,76.0,Extreme Greed,-0.199493,False,False,-0.35,277.14,Extreme Greed
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,235.54,44.5,10481.53,BUY,2024-12-03 14:44:00,279.56,Open Long,0.0,0x65745825ce5b5f6d49fe04184eeaa2020157009314024d2209f314d559eba712,52201753723,True,3.668535,75700000000000.0,1730000000000.0,2024-12-03,76.0,Extreme Greed,-3.668535,False,False,-0.34999995229704056,279.56,Extreme Greed
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,235.55,13.16,3099.84,BUY,2024-12-03 14:44:00,324.06,Open Long,0.0,0x65745825ce5b5f6d49fe04184eeaa2020157009314024d2209f314d559eba712,52201753723,True,1.084943,157000000000000.0,1730000000000.0,2024-12-03,76.0,Extreme Greed,-1.084943,False,False,-0.34999967740270466,324.06,Extreme Greed
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,235.57,13.16,3100.1,BUY,2024-12-03 14:44:00,337.22,Open Long,0.0,0x65745825ce5b5f6d49fe04184eeaa2020157009314024d2209f314d559eba712,52201753723,True,1.085035,983000000000000.0,1730000000000.0,2024-12-03,76.0,Extreme Greed,-1.085035,False,False,-0.35,337.22,Extreme Greed
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,235.59,16.61,3913.15,BUY,2024-12-03 14:44:00,350.38,Open Long,0.0,0x65745825ce5b5f6d49fe04184eeaa2020157009314024d2209f314d559eba712,52201753723,True,1.369602,733000000000000.0,1730000000000.0,2024-12-03,76.0,Extreme Greed,-1.369602,False,False,-0.3499998722257005,350.38,Extreme Greed
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,235.59,17.31,4078.06,BUY,2024-12-03 14:44:00,366.99,Open Long,0.0,0x65745825ce5b5f6d49fe04184eeaa2020157009314024d2209f314d559eba712,52201753723,True,1.427322,957000000000000.0,1730000000000.0,2024-12-03,76.0,Extreme Greed,-1.427322,False,False,-0.35000024521463635,366.99,Extreme Greed
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,235.65,115.7,27264.71,BUY,2024-12-03 14:44:00,384.3,Open Long,0.0,0x65745825ce5b5f6d49fe04184eeaa2020157009314024d2209f314d559eba712,52201753723,True,9.542646,155000000000000.0,1730000000000.0,2024-12-03,76.0,Extreme Greed,-9.542646,False,False,-0.34999990830637845,384.3,Extreme Greed
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.0756,100.0,907.56,SELL,2024-12-03 15:22:00,5000.498602,Sell,124.826134,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,True,0.317646,188000000000000.0,1730000000000.0,2024-12-03,76.0,Extreme Greed,124.508488,True,True,137.190365375292,5000.498602,Extreme Greed
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.0755,213.54,1937.98,SELL,2024-12-03 15:22:00,4900.498602,Sell,266.532371,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,True,0.678293,866000000000000.0,1730000000000.0,2024-12-03,76.0,Extreme Greed,265.854078,True,True,137.18102250797224,4900.498602,Extreme Greed
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.0755,100.0,907.55,SELL,2024-12-03 15:22:00,4686.958602,Sell,124.816134,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,True,0.317642,479000000000000.0,1730000000000.0,2024-12-03,76.0,Extreme Greed,124.498492,True,True,137.18086276238225,4686.958602,Extreme Greed
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.0755,26.45,240.05,SELL,2024-12-03 15:22:00,4586.958602,Sell,33.013868,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,True,0.084016,529000000000000.0,1730000000000.0,2024-12-03,76.0,Extreme Greed,32.929852000000004,True,True,137.1791376796501,4586.958602,Extreme Greed
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.0752,144.09,1307.65,SELL,2024-12-03 15:22:00,4560.508602,Sell,179.80434,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,True,0.457675,435000000000000.0,1730000000000.0,2024-12-03,76.0,Extreme Greed,179.346665,True,True,137.15188697281383,4560.508602,Extreme Greed
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.0752,30.0,272.26,SELL,2024-12-03 15:22:00,4416.418602,Sell,37.43584,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,True,0.095289,41500000000000.0,1730000000000.0,2024-12-03,76.0,Extreme Greed,37.340551,True,True,137.15033791228973,4416.418602,Extreme Greed
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.0674,10.84,98.29,SELL,2024-12-03 15:22:00,4386.418602,Sell,13.442265,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,True,0.034401,16500000000000.0,1730000000000.0,2024-12-03,76.0,Extreme Greed,13.407864,True,True,136.41127276426897,4386.418602,Extreme Greed
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.0663,3.0,27.2,SELL,2024-12-03 15:22:00,4375.578602,Sell,3.716884,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,True,0.009519,1070000000000000.0,1730000000000.0,2024-12-03,76.0,Extreme Greed,3.707365,True,True,136.3001838235294,4375.578602,Extreme Greed
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.0661,144.09,1306.33,SELL,2024-12-03 15:22:00,4372.578602,Sell,178.493121,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,True,0.457217,136000000000000.0,1730000000000.0,2024-12-03,76.0,Extreme Greed,178.03590400000002,True,True,136.28708213085517,4372.578602,Extreme Greed
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.0658,38.6,349.94,SELL,2024-12-03 15:22:00,4228.488602,Sell,47.804608,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,True,0.122478,730000000000000.0,1730000000000.0,2024-12-03,76.0,Extreme Greed,47.68213,True,True,136.2580156598274,4228.488602,Extreme Greed
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.0642,82.02,743.45,SELL,2024-12-03 15:22:00,4189.888602,Sell,101.447367,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,True,0.260205,391000000000000.0,1730000000000.0,2024-12-03,76.0,Extreme Greed,101.187162,True,True,136.10486515569303,4189.888602,Extreme Greed
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.0642,97.7,885.57,SELL,2024-12-03 15:22:00,4107.868602,Sell,120.841353,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,True,0.30995,568000000000000.0,1730000000000.0,2024-12-03,76.0,Extreme Greed,120.531403,True,True,136.1060142055399,4107.868602,Extreme Greed
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.0613,98.0,888.01,SELL,2024-12-03 15:22:00,4010.168602,Sell,120.928211,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,True,0.310802,18600000000000.0,1730000000000.0,2024-12-03,76.0,Extreme Greed,120.61740900000001,True,True,135.8288859359692,4010.168602,Extreme Greed
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.0611,82.02,743.19,SELL,2024-12-03 15:22:00,3912.168602,Sell,101.193105,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,True,0.260116,857000000000000.0,1730000000000.0,2024-12-03,76.0,Extreme Greed,100.932989,True,True,135.8104778051373,3912.168602,Extreme Greed
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.0579,82.02,742.93,SELL,2024-12-03 15:22:00,3830.148602,Sell,100.930641,0x125ea070e5b6af24d28e04184f784a02018f001d1acb12d38da77f72a68ac0db,52209955900,True,0.260025,134000000000000.0,1730000000000.0,2024-12-03,76.0,Extreme Greed,100.670616,True,True,135.50484702461873,3830.148602,Extreme Greed
